drug	pathway	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	mean					Curcumin
Hesperetin	KEGG_hsa05210	0.711670399	0.750262618	0.750484824	0.523628891	0.709507763	0.727989018	0.771993279	0.69934684	0.801361322	0.718315661	0.746254623	0.768141806	0.741802096	0.782777548	0.782973945	0.732434042					
Hesperetin	KEGG_hsa01212	0.205384508	0.225502014	0.266124278	0.122308008	0.269402027	0.256170511	0.264798075	0.274220258	0.32297793	0.161347136	0.250259787	0.218621165	0.232012406	0.169754282	0.32196334	0.237389715					
Hesperetin	KEGG_hsa00532	0.156793267	0.121063188	0.115268342	0.037036862	0.093152508	0.11245162	0.156459302	0.121229514	0.135006428	0.054092426	0.127142653	0.096335471	0.059477497	0.238675088	0.260786772	0.125664729					
Hesperetin	KEGG_hsa00592	0.170171738	0.166598856	0.295959234	0.050440487	0.177717298	0.178767011	0.167676732	0.180596963	0.188036829	0.146921471	0.231892735	0.164071172	0.202843845	0.142872095	0.315760791	0.18535515					
Hesperetin	KEGG_hsa05205	0.823232293	0.854020596	0.776231349	0.45905143	0.762610555	0.671708107	0.780953288	0.836179495	0.830616593	0.503309906	0.786981285	0.727780461	0.820868134	0.760727942	0.81578964	0.747337405					
Hesperetin	KEGG_hsa01100	0.874567628	0.82944566	0.753689051	0.349925071	0.535282075	0.578603446	0.668964446	0.817990184	0.88529563	0.251156867	0.734135628	0.705281138	0.792419314	0.673009038	0.780680597	0.682029718					
Hesperetin	KEGG_hsa04672	0.34982428	0.397540271	0.457754314	0.170996815	0.280252963	0.308263451	0.417954296	0.305043399	0.362984329	0.355764091	0.304053873	0.322844684	0.338789672	0.491217256	0.349271178	0.347503658					
Hesperetin	KEGG_hsa00270	0.129513741	0.20199737	0.198422328	0.044194579	0.240023494	0.266928226	0.283226758	0.16674991	0.265473843	0.139403194	0.107027419	0.218251646	0.12423449	0.204821184	0.196383938	0.185776808					
Hesperetin	KEGG_hsa00730	0.177284867	0.089228772	0.068878546	0.024138603	0.100737542	0.12731722	0.172198862	0.06034594	0.083769791	0.172804788	0.137528256	0.103774771	0.0722927	0.153909579	0.211878166	0.11707256					
Hesperetin	KEGG_hsa05212	0.694588304	0.760931373	0.777104735	0.450155795	0.650276065	0.742860675	0.792448521	0.738069713	0.814642191	0.691963315	0.754884899	0.767921567	0.791629195	0.747683883	0.804181278	0.7319561					
Hesperetin	KEGG_hsa00591	0.277989745	0.335377455	0.368176669	0.091882676	0.243499905	0.258859634	0.314111978	0.259252042	0.412029266	0.202701777	0.359027505	0.217808038	0.253222138	0.196249217	0.344636828	0.275654991					
Hesperetin	KEGG_hsa04622	0.641094565	0.660806596	0.64728564	0.287873745	0.607625306	0.53390348	0.685434103	0.610753834	0.627649724	0.693641543	0.624845088	0.601059675	0.565663397	0.575364888	0.702991664	0.60439955					
Hesperetin	KEGG_hsa05203	0.783963859	0.799291909	0.750649691	0.478759497	0.692321658	0.724884331	0.743626773	0.720784009	0.79186064	0.57879138	0.738029063	0.677715421	0.77922982	0.658839643	0.68809706	0.707122984					
Hesperetin	KEGG_hsa04072	0.595937431	0.628753245	0.57721436	0.216431066	0.553899527	0.5963732	0.571671486	0.654762626	0.711506069	0.63559854	0.6740399	0.549553037	0.596697688	0.711501181	0.684718251	0.59724384					
Hesperetin	KEGG_hsa00640	0.147624716	0.230238229	0.157860577	0.064139381	0.197731987	0.12627168	0.186570153	0.09896899	0.215119317	0.149534777	0.152821064	0.17849277	0.163363785	0.185522959	0.150614589	0.160324998					
Hesperetin	KEGG_hsa04650	0.756306112	0.756541491	0.6418522	0.361435294	0.609245718	0.602338672	0.69305855	0.70100522	0.728186071	0.518841982	0.686810017	0.744582415	0.732557356	0.692695796	0.676307559	0.66011763					
Hesperetin	KEGG_hsa05414	0.421273977	0.518482983	0.355605215	0.135214418	0.292205811	0.297578543	0.25385505	0.397996634	0.384486228	0.244308978	0.42179054	0.332143009	0.406114966	0.272743285	0.422580868	0.3437587					
Hesperetin	KEGG_hsa00900	0.178047076	0.188256979	0.157700375	0.077302925	0.194838479	0.142072678	0.256806731	0.062878571	0.161725342	0.087254144	0.120377332	0.169900432	0.106556334	0.131635293	0.122442566	0.143853017					
Hesperetin	KEGG_hsa04380	0.795131445	0.833656669	0.779611766	0.44789654	0.68009311	0.732384205	0.838061094	0.78589344	0.812751412	0.816408277	0.694249392	0.840771019	0.779286385	0.726887167	0.844256461	0.760489225					
Hesperetin	KEGG_hsa04966	0.10399995	0.122378282	0.122473374	0.032896478	0.154322445	0.117171712	0.139560163	0.119968519	0.090692222	0.161520153	0.193482846	0.132206261	0.150639355	0.175058544	0.235408083	0.136785226					
Hesperetin	KEGG_hsa04910	0.734435022	0.742388964	0.703759611	0.390267789	0.640508294	0.662328005	0.685734093	0.737064123	0.716333151	0.516853809	0.715808451	0.75731039	0.736187935	0.70791769	0.703343809	0.676682742					
Hesperetin	KEGG_hsa05150	0.240030751	0.42937237	0.337723136	0.127150133	0.337709188	0.205815673	0.397667289	0.186397582	0.302092701	0.32983458	0.313366652	0.273340642	0.209660187	0.21792689	0.278037608	0.279075026					
Hesperetin	KEGG_hsa04350	0.594450235	0.685545802	0.656080246	0.2010874	0.536537707	0.5918504	0.458974928	0.629358113	0.667625129	0.326343119	0.547101498	0.57068795	0.63052094	0.593061745	0.602813184	0.55280256					
Hesperetin	KEGG_hsa04360	0.648783147	0.5295946	0.509895027	0.099348709	0.384426862	0.462082654	0.482252657	0.479356617	0.565511882	0.265292317	0.54901278	0.459244937	0.464902252	0.552608848	0.424119473	0.458428851					
Hesperetin	KEGG_hsa04962	0.181696028	0.169877246	0.253076047	0.073212922	0.182396904	0.145586178	0.169815674	0.096798182	0.112429142	0.159174308	0.13823396	0.186531827	0.143367425	0.157877594	0.254273027	0.161623097					
Hesperetin	KEGG_hsa05416	0.519557178	0.596953452	0.536866903	0.253801823	0.451220274	0.384508222	0.538567424	0.51735574	0.569822729	0.363717616	0.49401927	0.56859827	0.475898296	0.495226771	0.410198063	0.478420802					
Hesperetin	KEGG_hsa05142	0.831584215	0.833795071	0.847718179	0.608463287	0.81252557	0.808930397	0.78401202	0.831307948	0.858652055	0.753168941	0.825324059	0.815172315	0.835151374	0.817284107	0.848533213	0.807441517					
Hesperetin	KEGG_hsa05332	0.485895574	0.605678499	0.617020309	0.191979662	0.46511355	0.542649448	0.516337097	0.543536544	0.673877656	0.373238176	0.524722874	0.552037537	0.622231781	0.471974313	0.44972226	0.509067685					
Hesperetin	KEGG_hsa04024	0.759296358	0.759091318	0.717640579	0.359737188	0.627843857	0.700097382	0.756879807	0.670725524	0.771463454	0.346418381	0.714148283	0.708718836	0.688683212	0.60513562	0.793558657	0.665295897					
Hesperetin	KEGG_hsa04371	0.742734015	0.671507239	0.724170506	0.364703327	0.635873139	0.652806282	0.63907975	0.647792757	0.715643585	0.45077464	0.651597559	0.631146669	0.66295296	0.560801327	0.699754357	0.630089207					
Hesperetin	KEGG_hsa00511	0.140415847	0.092689626	0.100294761	0.022980651	0.146307409	0.165078416	0.265953243	0.095473506	0.102519907	0.133947447	0.060819246	0.162995711	0.157529324	0.134021237	0.149287999	0.128687622					
Hesperetin	KEGG_hsa04330	0.225192606	0.25423342	0.217976227	0.08169093	0.169930741	0.166778788	0.138310775	0.108757205	0.200183779	0.132485703	0.161761478	0.24476403	0.268554121	0.148230627	0.214698046	0.182236565					
Hesperetin	KEGG_hsa05030	0.357953399	0.439869493	0.406482846	0.177106872	0.302451313	0.384026438	0.418722332	0.367911398	0.479539096	0.274329692	0.428790063	0.422970533	0.443720818	0.190730512	0.405105352	0.366647344					
Hesperetin	KEGG_hsa00232	0.134795576	0.143155634	0.175536215	0.062696137	0.212064102	0.173268259	0.18667917	0.155025005	0.226103425	0.143045634	0.199708849	0.145486683	0.265459836	0.187285095	0.220795289	0.175406994					
Hesperetin	KEGG_hsa04913	0.458303899	0.485359013	0.564205766	0.275129348	0.342318118	0.416324019	0.493589967	0.524500966	0.600131929	0.393188387	0.399142861	0.449103177	0.497240007	0.383067489	0.414734513	0.446422631					
Hesperetin	KEGG_hsa04916	0.554849207	0.604423285	0.595725477	0.307725012	0.390375704	0.4645904	0.482554585	0.426340401	0.616522133	0.399552256	0.435930133	0.559501708	0.569128811	0.446948975	0.537717164	0.49279235					
Hesperetin	KEGG_hsa05223	0.698710561	0.758718014	0.749991536	0.46932745	0.627510786	0.703847051	0.713949442	0.690785527	0.769841254	0.706001818	0.652223468	0.708744645	0.711004078	0.657465041	0.760585308	0.691913732					
Hesperetin	KEGG_hsa04211	0.680079758	0.700298786	0.661293447	0.337783724	0.533499241	0.660964549	0.623549998	0.674771607	0.724970043	0.611253858	0.643929422	0.592483521	0.747955084	0.676091135	0.70551908	0.638296217					
Hesperetin	KEGG_hsa00260	0.353551894	0.120089278	0.136965737	0.038261324	0.229035243	0.075834721	0.192898929	0.137740314	0.344553977	0.133910835	0.142588019	0.215928018	0.167196304	0.076906554	0.286836803	0.176819863					
Hesperetin	KEGG_hsa04145	0.520017862	0.402560025	0.352202147	0.182377666	0.337837994	0.23084186	0.388366699	0.354917556	0.498782486	0.348695248	0.380886912	0.414388776	0.290921658	0.413119137	0.305584908	0.361433396					
Hesperetin	KEGG_hsa00760	0.18713285	0.106566399	0.106539398	0.035248462	0.103868194	0.082213648	0.196129978	0.124268785	0.137309849	0.127209783	0.122848295	0.189185798	0.047339082	0.113482885	0.315455496	0.132986593					
Hesperetin	KEGG_hsa05140	0.699937582	0.776279271	0.751607716	0.530198932	0.730629325	0.76404345	0.77040416	0.773151875	0.768571734	0.630264938	0.703092039	0.756635725	0.81023407	0.646721721	0.794268727	0.727069418					
Hesperetin	KEGG_hsa04932	0.843347073	0.808168828	0.759502053	0.45985055	0.694268823	0.793117106	0.846017659	0.824134171	0.848843217	0.676101506	0.793929875	0.813323677	0.823478162	0.803627908	0.811472714	0.773278888					
Hesperetin	KEGG_hsa00830	0.52578938	0.617206573	0.609072149	0.261698455	0.455613434	0.514671862	0.590597808	0.531571567	0.603247404	0.323234111	0.548362851	0.567504466	0.48264733	0.385548979	0.492869496	0.500642391					
Hesperetin	KEGG_hsa04920	0.645771682	0.714341462	0.649067104	0.368445903	0.582743168	0.625255764	0.688895345	0.665236712	0.698384464	0.616689861	0.686651587	0.656659245	0.70453012	0.567128778	0.707443118	0.638482954					
Hesperetin	KEGG_hsa00970	0.264826	0.080832243	0.147405744	0.102687299	0.115017556	0.068964928	0.175589651	0.09497001	0.20156908	0.104465246	0.128941372	0.229392245	0.150943786	0.259135723	0.337058067	0.16411993					
Hesperetin	KEGG_hsa05222	0.690714002	0.75309217	0.758185744	0.359647065	0.677823246	0.712759256	0.732075214	0.717030764	0.76985091	0.588801205	0.742469132	0.640709639	0.709874153	0.6950261	0.761808157	0.68732445					
Hesperetin	KEGG_hsa04540	0.608932972	0.560179412	0.585142851	0.262372285	0.402848274	0.449416488	0.537920237	0.585765719	0.591930091	0.443172634	0.60009563	0.515295684	0.579552174	0.639788449	0.531109929	0.526234855					
Hesperetin	KEGG_hsa04623	0.451277077	0.51467371	0.621176958	0.203416035	0.451271385	0.543580055	0.572356045	0.556116343	0.546702564	0.4616386	0.52491647	0.549131989	0.57344991	0.458837181	0.566617608	0.506344129					
Hesperetin	KEGG_hsa04261	0.463134289	0.596021652	0.561233163	0.225767404	0.558767974	0.508812428	0.565350831	0.518201828	0.686830759	0.418241501	0.495153785	0.567658365	0.6489802	0.505198538	0.505574346	0.521661804					
Hesperetin	KEGG_hsa04630	0.687908292	0.753647208	0.643101692	0.351949543	0.572699249	0.57783407	0.771298885	0.703711152	0.754200876	0.492541283	0.670866013	0.666146815	0.612982512	0.624882996	0.767049193	0.643387985					
Hesperetin	KEGG_hsa04014	0.801191986	0.721149921	0.722159326	0.340034306	0.679617584	0.706673324	0.657341719	0.735624015	0.779276311	0.581567764	0.713646054	0.696624696	0.797712624	0.739055097	0.750794947	0.694831312					
Hesperetin	KEGG_hsa00600	0.23452574	0.180855274	0.110289633	0.071043104	0.178426981	0.138408124	0.186186135	0.073502101	0.151623249	0.153334275	0.076803274	0.104735278	0.103476591	0.235873476	0.169522658	0.144573726					
Hesperetin	KEGG_hsa04151	0.873045444	0.875406504	0.800146818	0.603613377	0.76519084	0.819470823	0.850618839	0.876310527	0.864834487	0.708907425	0.786296785	0.797875762	0.804367602	0.75108856	0.860763729	0.802529168					
Hesperetin	KEGG_hsa04066	0.766124189	0.794829249	0.701579988	0.503972411	0.65562284	0.765604377	0.748354435	0.735587299	0.833681405	0.670415103	0.716345072	0.770013034	0.766693592	0.624466658	0.751989186	0.720351923					
Hesperetin	KEGG_hsa00520	0.168671116	0.145232975	0.195849732	0.043946862	0.257000327	0.128436983	0.205889016	0.045020267	0.198403135	0.087699294	0.17512016	0.152752876	0.098000795	0.217617437	0.22121729	0.156057218					
Hesperetin	KEGG_hsa00604	0.048173361	0.077689208	0.123885103	0.052492924	0.144427419	0.073043421	0.130559117	0.028738379	0.068694681	0.132851452	0.058642849	0.132921144	0.04456393	0.174886703	0.09706904	0.092575915					
Hesperetin	KEGG_hsa05220	0.742832541	0.761730909	0.761102855	0.487036139	0.691843748	0.750577807	0.7700423	0.773233294	0.762482166	0.67404896	0.749412715	0.727923989	0.780557692	0.745949149	0.80471468	0.732232596					
Hesperetin	KEGG_hsa01521	0.697162747	0.712262034	0.684224367	0.447548509	0.687478542	0.692856789	0.795870662	0.711182356	0.811081529	0.7405352	0.707091987	0.738129556	0.776949406	0.653155386	0.712987661	0.704567782					
Hesperetin	KEGG_hsa05034	0.539720356	0.529504776	0.428597629	0.21353595	0.43508932	0.429277241	0.423808664	0.427147806	0.58160615	0.318889737	0.447664052	0.526026011	0.583621562	0.377459884	0.626004815	0.45919693					
Hesperetin	KEGG_hsa00100	0.095796667	0.231892169	0.188868493	0.095887832	0.198723763	0.24436672	0.212381884	0.118475795	0.225560293	0.209072694	0.183440626	0.249356702	0.129056573	0.298897237	0.207429677	0.192613808					
Hesperetin	KEGG_hsa00561	0.19107607	0.251384467	0.167309061	0.045588747	0.219745025	0.273434639	0.214490548	0.182544708	0.309341222	0.222102776	0.157810137	0.235387653	0.153459236	0.17628409	0.264328659	0.204285802					
Hesperetin	KEGG_hsa01200	0.305343091	0.450123489	0.2715725	0.081695698	0.2153586	0.231068254	0.220088944	0.283758312	0.421918362	0.139918864	0.278141886	0.289563507	0.32753101	0.268771678	0.170077249	0.263662096					
Hesperetin	KEGG_hsa04080	0.46094954	0.564832509	0.598526478	0.170990422	0.388142735	0.521876335	0.455688417	0.617425263	0.676609099	0.363553166	0.564412117	0.493991196	0.499689579	0.45817399	0.515031993	0.489992856					
Hesperetin	KEGG_hsa03030	0.187548071	0.20429486	0.208058849	0.05355867	0.174362943	0.162986919	0.16202338	0.180164576	0.137160495	0.165412202	0.210122839	0.179568782	0.133027345	0.158347592	0.25177756	0.171227672					
Hesperetin	KEGG_hsa04062	0.68105197	0.732110977	0.739997923	0.444861352	0.726573348	0.79246062	0.612828791	0.716226935	0.785051763	0.637246668	0.694555283	0.694368184	0.790709078	0.80528152	0.770661473	0.708265726					
Hesperetin	KEGG_hsa03410	0.127742663	0.233100072	0.183631212	0.023762435	0.165476456	0.098930895	0.228980616	0.076780535	0.173336238	0.157785237	0.126028538	0.142159015	0.178144872	0.122360617	0.349512011	0.159182094					
Hesperetin	KEGG_hsa04921	0.60754323	0.682463109	0.616268337	0.347150564	0.482793719	0.666783333	0.712672353	0.656016231	0.681780875	0.46070224	0.679220438	0.64452827	0.663353205	0.685085773	0.6440835	0.615363012					
Hesperetin	KEGG_hsa04911	0.319913149	0.403292328	0.346711785	0.156801835	0.323850334	0.363267422	0.338812232	0.226419017	0.3344886	0.246847332	0.351294518	0.39833498	0.440414935	0.289094716	0.327302039	0.324456348					
Hesperetin	KEGG_hsa05231	0.670255303	0.699881792	0.727370858	0.377134621	0.598986924	0.601618528	0.707368314	0.692854822	0.763693273	0.51812005	0.725989759	0.690202415	0.628099859	0.623068213	0.71031487	0.648997307					
Hesperetin	KEGG_hsa00062	0.106356204	0.172009006	0.205716789	0.098735832	0.188776195	0.206011012	0.240388066	0.131657586	0.181997716	0.1409861	0.165078849	0.195848793	0.202681214	0.144149318	0.42442438	0.186987804					
Hesperetin	KEGG_hsa04210	0.801581204	0.841951013	0.853265703	0.595830679	0.764598787	0.826198339	0.822527051	0.853625476	0.868569791	0.746877909	0.789446294	0.853552818	0.861048579	0.828281164	0.882076263	0.812628738					
Hesperetin	KEGG_hsa05168	0.813500881	0.763559222	0.7735461	0.448984623	0.653040588	0.682297647	0.748870075	0.715165257	0.777518928	0.606201947	0.761735559	0.744846284	0.742540538	0.787945926	0.830334008	0.723339172					
Hesperetin	KEGG_hsa04110	0.541418135	0.661679029	0.607967854	0.274270803	0.472686976	0.540576279	0.476908565	0.587910593	0.669090688	0.393477559	0.490149409	0.555075884	0.612111092	0.481275409	0.623966277	0.53257097					
Hesperetin	KEGG_hsa05215	0.781041622	0.764734685	0.78932476	0.458737373	0.70445025	0.735410869	0.770028889	0.769595623	0.785056472	0.805572689	0.770738065	0.77390933	0.789233387	0.700398862	0.797676623	0.746393967					
Hesperetin	KEGG_hsa05144	0.579813898	0.686616778	0.636527717	0.3510454	0.534122825	0.615754187	0.652368546	0.702280819	0.75005132	0.5467875	0.675683916	0.637191117	0.678735554	0.579446435	0.673982441	0.62002723					
Hesperetin	KEGG_hsa04114	0.475082904	0.569741786	0.508040011	0.137952358	0.476961017	0.40469712	0.430025399	0.582421303	0.645140648	0.411538929	0.389425933	0.508772016	0.609166741	0.394152641	0.61858952	0.477447222					
Hesperetin	KEGG_hsa04728	0.515099227	0.557825506	0.547228217	0.228956014	0.498863727	0.516558409	0.568719029	0.544668853	0.625517905	0.461776137	0.504766524	0.500412226	0.530987442	0.421929479	0.651009619	0.511621221					
Hesperetin	KEGG_hsa00534	0.133438736	0.101919927	0.151859224	0.039703697	0.218013301	0.077901684	0.153324574	0.184146151	0.07166034	0.191536665	0.136980295	0.140798181	0.119291298	0.139695391	0.283719748	0.142932614					
Hesperetin	KEGG_hsa04917	0.669113934	0.777442753	0.705127597	0.457717776	0.755326331	0.724589527	0.677996278	0.749794662	0.772782564	0.671607554	0.735390425	0.72158581	0.737523019	0.618463039	0.786090255	0.704036768					
Hesperetin	KEGG_hsa04340	0.268510818	0.20212093	0.238316938	0.096831538	0.209347516	0.167759791	0.261979192	0.126179546	0.327041686	0.108624354	0.24896659	0.214831427	0.187226564	0.203840673	0.171652615	0.202215345					
Hesperetin	KEGG_hsa05146	0.768933833	0.777208149	0.68622601	0.397552967	0.618205011	0.718107045	0.68849647	0.739572942	0.787451923	0.631916583	0.745214045	0.713166654	0.745071471	0.678158522	0.704889238	0.693344724					
Hesperetin	KEGG_hsa00983	0.507286549	0.504266202	0.359339029	0.141090035	0.422894984	0.394960612	0.41801393	0.333163917	0.481457651	0.287206024	0.375286281	0.322736084	0.224763051	0.341958433	0.400975257	0.367693203					
Hesperetin	KEGG_hsa05164	0.826920569	0.837136149	0.82834065	0.59258604	0.783149302	0.80590111	0.863910913	0.82612735	0.839062274	0.824706376	0.790295124	0.853139639	0.866175294	0.748013318	0.903315425	0.812585302					
Hesperetin	KEGG_hsa04390	0.387619287	0.554813325	0.465343505	0.220808759	0.421498299	0.346734375	0.495854944	0.446926862	0.556221902	0.27787295	0.40414378	0.448824942	0.467321992	0.386902213	0.536167622	0.42780365					
